# STN;YYYYMMDD;   HH;   DD;    T;    Q
350;20200518;23;230;102;0
350;20200518;24;220;109;0
350;20200519;1;220;112;0
350;20200519;2;200;98;0
350;20200519;3;220;93;0
350;20200519;4;220;103;1
350;20200519;5;250;111;10
350;20200519;6;230;123;33
350;20200519;7;270;158;104
350;20200519;8;230;183;173
350;20200519;9;280;215;210
350;20200519;10;270;210;213
350;20200519;11;290;220;293
350;20200519;12;270;223;306
350;20200519;13;300;233;288
350;20200519;14;280;232;264
350;20200519;15;300;233;245
350;20200519;16;310;217;194
350;20200519;17;300;204;141
350;20200519;18;300;197;84
350;20200519;19;330;185;29
350;20200519;20;350;168;3
350;20200519;21;350;155;0
350;20200519;22;340;143;0
350;20200519;23;350;137;0
350;20200519;24;20;120;0
350;20200520;1;0;103;0
350;20200520;2;0;92;0
350;20200520;3;220;94;0
350;20200520;4;0;88;1
350;20200520;5;340;115;24
350;20200520;6;40;145;70
350;20200520;7;10;162;126
350;20200520;8;30;177;182
350;20200520;9;40;196;229
350;20200520;10;20;210;276
350;20200520;11;40;212;305
350;20200520;12;30;219;313
350;20200520;13;350;222;301
350;20200520;14;360;225;280
350;20200520;15;20;231;235
350;20200520;16;20;229;189
350;20200520;17;50;228;139
350;20200520;18;60;220;81
350;20200520;19;80;205;28
350;20200520;20;110;180;2
350;20200520;21;100;164;0
350;20200520;22;120;158;0
350;20200520;23;100;139;0
350;20200520;24;0;124;0
350;20200521;1;100;112;0
350;20200521;2;100;108;0
350;20200521;3;100;100;0
350;20200521;4;100;109;2
350;20200521;5;90;134;28
350;20200521;6;110;159;61
350;20200521;7;100;185;127
350;20200521;8;110;206;163
350;20200521;9;110;222;225
350;20200521;10;100;234;260
350;20200521;11;170;252;297
350;20200521;12;40;254;302
350;20200521;13;100;268;281
350;20200521;14;170;279;281
350;20200521;15;340;278;242
350;20200521;16;260;281;196
350;20200521;17;240;276;140
350;20200521;18;280;274;78
350;20200521;19;210;246;24
350;20200521;20;0;211;2
350;20200521;21;0;187;0
350;20200521;22;340;173;0
350;20200521;23;190;165;0
350;20200521;24;170;157;0
350;20200522;1;180;174;0
350;20200522;2;170;167;0
350;20200522;3;170;173;0
350;20200522;4;180;183;1
350;20200522;5;170;194;10
350;20200522;6;180;207;26
350;20200522;7;180;210;28
350;20200522;8;190;220;40
350;20200522;9;210;241;115
350;20200522;10;210;249;159
350;20200522;11;230;259;223
350;20200522;12;270;233;181
350;20200522;13;280;208;120
350;20200522;14;260;183;80
350;20200522;15;230;175;48
350;20200522;16;230;188;108
350;20200522;17;230;194;88
350;20200522;18;240;194;46
350;20200522;19;230;186;14
350;20200522;20;240;179;1
350;20200522;21;230;171;0
350;20200522;22;240;163;0
350;20200522;23;240;154;0
350;20200522;24;240;150;0
350;20200523;1;250;145;0
350;20200523;2;250;141;0
350;20200523;3;240;137;0
350;20200523;4;230;133;0
350;20200523;5;230;134;11
350;20200523;6;240;138;35
350;20200523;7;240;143;60
350;20200523;8;240;150;97
350;20200523;9;250;154;133
350;20200523;10;260;168;206
350;20200523;11;260;178;263
350;20200523;12;250;185;290
350;20200523;13;260;187;312
350;20200523;14;270;177;138
350;20200523;15;260;186;188
350;20200523;16;270;181;102
350;20200523;17;260;174;122
350;20200523;18;260;165;80
350;20200523;19;260;158;31
350;20200523;20;240;146;3
350;20200523;21;240;141;0
350;20200523;22;230;129;0
350;20200523;23;230;124;0
350;20200523;24;240;117;0
350;20200524;1;230;117;0
350;20200524;2;230;111;0
350;20200524;3;230;112;0
350;20200524;4;220;110;1
350;20200524;5;230;115;21
350;20200524;6;230;130;70
350;20200524;7;240;139;119
350;20200524;8;240;139;77
350;20200524;9;240;134;29
350;20200524;10;240;122;27
350;20200524;11;250;125;33
350;20200524;12;260;131;52
350;20200524;13;250;136;59
350;20200524;14;260;139;58
350;20200524;15;250;143;41
350;20200524;16;270;145;50
350;20200524;17;260;139;40
350;20200524;18;260;147;31
350;20200524;19;270;144;8
350;20200524;20;270;139;2
350;20200524;21;250;136;0
350;20200524;22;260;134;0
350;20200524;23;260;133;0
350;20200524;24;250;131;0
350;20200525;1;240;130;0
350;20200525;2;250;130;0
350;20200525;3;270;126;0
350;20200525;4;270;110;1
350;20200525;5;270;128;24
350;20200525;6;320;148;73
350;20200525;7;350;160;130
350;20200525;8;350;167;178
350;20200525;9;350;183;233
350;20200525;10;330;196;267
350;20200525;11;350;196;201
350;20200525;12;330;205;221
350;20200525;13;330;213;252
350;20200525;14;340;211;282
350;20200525;15;340;210;235
350;20200525;16;360;206;202
350;20200525;17;340;205;145
350;20200525;18;350;190;87
350;20200525;19;330;173;32
350;20200525;20;350;156;4
350;20200525;21;10;133;0
350;20200525;22;20;119;0
350;20200525;23;0;109;0
350;20200525;24;0;94;0
350;20200526;1;320;78;0
350;20200526;2;250;76;0
350;20200526;3;0;73;0
350;20200526;4;0;76;2
350;20200526;5;0;90;25
350;20200526;6;0;132;57
350;20200526;7;140;156;116
350;20200526;8;40;181;187
350;20200526;9;30;196;233
350;20200526;10;360;211;276
350;20200526;11;20;218;301
350;20200526;12;60;225;310
350;20200526;13;330;235;303
350;20200526;14;340;240;281
350;20200526;15;340;242;255
350;20200526;16;20;233;155
350;20200526;17;320;239;162
350;20200526;18;360;223;71
350;20200526;19;330;201;33
350;20200526;20;340;180;3
350;20200526;21;330;164;0
350;20200526;22;350;156;0
350;20200526;23;360;144;0
350;20200526;24;320;121;0
350;20200527;1;340;113;0
350;20200527;2;350;121;0
350;20200527;3;350;121;0
350;20200527;4;10;113;1
350;20200527;5;360;125;12
350;20200527;6;360;145;67
350;20200527;7;20;163;126
350;20200527;8;360;185;184
350;20200527;9;310;196;209
350;20200527;10;340;202;213
350;20200527;11;340;217;309
350;20200527;12;10;219;307
350;20200527;13;360;220;275
350;20200527;14;20;220;299
350;20200527;15;10;221;254
350;20200527;16;350;213;189
350;20200527;17;340;196;148
350;20200527;18;340;180;90
350;20200527;19;350;168;35
350;20200527;20;360;153;7
350;20200527;21;350;143;0
350;20200527;22;20;133;0
350;20200527;23;30;127;0
350;20200527;24;30;116;0
350;20200528;1;40;106;0
350;20200528;2;40;91;0
350;20200528;3;40;82;0
350;20200528;4;30;82;2
350;20200528;5;50;100;30
350;20200528;6;50;123;80
350;20200528;7;50;143;138
350;20200528;8;40;156;195
350;20200528;9;40;173;246
350;20200528;10;60;187;287
350;20200528;11;50;190;316
350;20200528;12;40;207;327
350;20200528;13;40;206;320
350;20200528;14;20;210;296
350;20200528;15;30;210;258
350;20200528;16;30;211;208
350;20200528;17;40;206;151
350;20200528;18;10;185;72
350;20200528;19;10;173;28
350;20200528;20;20;153;3
350;20200528;21;20;135;0
350;20200528;22;30;119;0
350;20200528;23;30;110;0
350;20200528;24;40;101;0
350;20200529;1;30;87;0
350;20200529;2;40;83;0
350;20200529;3;40;76;0
350;20200529;4;40;75;2
350;20200529;5;40;92;31
350;20200529;6;60;112;80
350;20200529;7;60;132;139
350;20200529;8;50;155;198
350;20200529;9;20;177;249
350;20200529;10;60;192;283
350;20200529;11;50;205;309
350;20200529;12;30;212;322
350;20200529;13;50;217;315
350;20200529;14;50;227;294
350;20200529;15;50;233;256
350;20200529;16;30;226;205
350;20200529;17;40;226;151
350;20200529;18;40;218;92
350;20200529;19;50;204;36
350;20200529;20;40;173;6
350;20200529;21;30;155;0
350;20200529;22;10;146;0
350;20200529;23;30;129;0
350;20200529;24;30;125;0
350;20200530;1;40;122;0
350;20200530;2;40;111;0
350;20200530;3;50;110;0
350;20200530;4;60;114;2
350;20200530;5;70;133;30
350;20200530;6;90;156;79
350;20200530;7;90;182;138
350;20200530;8;90;205;195
350;20200530;9;120;212;246
350;20200530;10;90;221;283
350;20200530;11;100;230;307
350;20200530;12;70;238;321
350;20200530;13;70;241;295
350;20200530;14;60;243;247
350;20200530;15;60;246;254
350;20200530;16;70;244;211
350;20200530;17;80;239;151
350;20200530;18;70;227;84
350;20200530;19;80;215;37
350;20200530;20;70;186;6
350;20200530;21;90;166;0
350;20200530;22;90;157;0
350;20200530;23;80;144;0
350;20200530;24;20;124;0
350;20200531;1;40;118;0
350;20200531;2;70;117;0
350;20200531;3;60;126;0
350;20200531;4;60;130;2
350;20200531;5;60;142;29
350;20200531;6;70;160;80
350;20200531;7;70;173;139
350;20200531;8;90;185;193
350;20200531;9;80;195;245
350;20200531;10;70;194;281
350;20200531;11;90;206;309
350;20200531;12;70;213;320
350;20200531;13;50;221;314
350;20200531;14;60;223;285
350;20200531;15;90;227;250
350;20200531;16;80;224;206
350;20200531;17;90;221;142
350;20200531;18;70;211;86
350;20200531;19;80;197;34
350;20200531;20;90;172;5
350;20200531;21;50;151;0
350;20200531;22;50;142;0
350;20200531;23;20;132;0
350;20200531;24;10;128;0
350;20200601;1;30;125;0
350;20200601;2;40;117;0
350;20200601;3;30;124;0
350;20200601;4;40;117;3
350;20200601;5;60;147;29
350;20200601;6;80;168;86
350;20200601;7;60;186;142
350;20200601;8;70;213;195
350;20200601;9;80;224;246
350;20200601;10;50;234;282
350;20200601;11;80;240;309
350;20200601;12;50;251;321
350;20200601;13;40;253;303
350;20200601;14;70;262;260
350;20200601;15;90;256;219
350;20200601;16;50;250;210
350;20200601;17;60;249;149
350;20200601;18;50;234;52
350;20200601;19;360;212;19
350;20200601;20;10;186;6
350;20200601;21;10;169;0
350;20200601;22;20;155;0
350;20200601;23;20;159;0
350;20200601;24;10;150;0
350;20200602;1;10;144;0
350;20200602;2;340;122;0
350;20200602;3;320;107;0
350;20200602;4;0;109;4
350;20200602;5;30;147;31
350;20200602;6;90;176;68
350;20200602;7;130;207;133
350;20200602;8;990;236;189
350;20200602;9;50;252;235
350;20200602;10;220;265;276
350;20200602;11;130;277;301
350;20200602;12;300;278;293
350;20200602;13;220;286;295
350;20200602;14;300;284;272
350;20200602;15;290;279;232
350;20200602;16;290;261;183
350;20200602;17;300;244;140
350;20200602;18;310;225;66
350;20200602;19;300;209;27
350;20200602;20;310;178;4
350;20200602;21;270;176;0
350;20200602;22;250;162;0
350;20200602;23;250;149;0
350;20200602;24;270;131;0
350;20200603;1;220;124;0
350;20200603;2;230;118;0
350;20200603;3;240;119;0
350;20200603;4;240;120;2
350;20200603;5;260;125;15
350;20200603;6;260;133;31
350;20200603;7;270;149;98
350;20200603;8;270;165;173
350;20200603;9;280;191;240
350;20200603;10;260;214;275
350;20200603;11;240;219;294
350;20200603;12;270;219;234
350;20200603;13;330;228;261
350;20200603;14;330;231;208
350;20200603;15;330;222;134
350;20200603;16;310;215;128
350;20200603;17;310;217;109
350;20200603;18;310;195;77
350;20200603;19;310;185;50
350;20200603;20;310;166;8
350;20200603;21;310;144;0
350;20200603;22;300;149;0
350;20200603;23;340;156;0
350;20200603;24;340;148;0
350;20200604;1;320;138;0
350;20200604;2;340;141;0
350;20200604;3;330;138;0
350;20200604;4;330;138;1
350;20200604;5;330;140;5
350;20200604;6;330;141;10
350;20200604;7;340;145;20
350;20200604;8;330;144;23
350;20200604;9;310;135;34
350;20200604;10;290;136;28
350;20200604;11;280;145;65
350;20200604;12;290;160;129
350;20200604;13;300;145;115
350;20200604;14;310;148;86
350;20200604;15;310;151;89
350;20200604;16;300;143;82
350;20200604;17;300;126;39
350;20200604;18;300;108;17
350;20200604;19;300;113;17
350;20200604;20;290;112;5
350;20200604;21;280;108;0
350;20200604;22;260;99;0
350;20200604;23;220;88;0
350;20200604;24;240;76;0
350;20200605;1;220;71;0
350;20200605;2;210;71;0
350;20200605;3;200;76;0
350;20200605;4;190;86;2
350;20200605;5;170;93;8
350;20200605;6;180;109;40
350;20200605;7;190;119;61
350;20200605;8;190;128;76
350;20200605;9;240;88;22
350;20200605;10;220;96;25
350;20200605;11;200;112;66
350;20200605;12;250;134;190
350;20200605;13;270;107;111
350;20200605;14;290;113;146
350;20200605;15;290;123;134
350;20200605;16;280;122;96
350;20200605;17;280;114;82
350;20200605;18;270;112;63
350;20200605;19;260;99;17
350;20200605;20;220;93;9
350;20200605;21;200;80;0
350;20200605;22;200;82;0
350;20200605;23;200;84;0
350;20200605;24;240;84;0
350;20200606;1;210;77;0
350;20200606;2;160;67;0
350;20200606;3;190;68;0
350;20200606;4;200;77;4
350;20200606;5;210;84;21
350;20200606;6;200;87;30
350;20200606;7;200;98;47
350;20200606;8;210;118;189
350;20200606;9;220;136;185
350;20200606;10;230;136;136
350;20200606;11;240;149;223
350;20200606;12;250;155;222
350;20200606;13;230;160;246
350;20200606;14;230;160;241
350;20200606;15;220;154;108
350;20200606;16;230;151;81
350;20200606;17;240;144;43
350;20200606;18;230;138;21
350;20200606;19;230;124;11
350;20200606;20;210;119;4
350;20200606;21;210;119;0
350;20200606;22;200;120;0
350;20200606;23;210;120;0
350;20200606;24;200;105;0
350;20200607;1;210;108;0
350;20200607;2;210;103;0
350;20200607;3;210;102;0
350;20200607;4;250;99;1
350;20200607;5;220;103;15
350;20200607;6;230;109;36
350;20200607;7;250;117;51
350;20200607;8;250;125;90
350;20200607;9;260;146;138
350;20200607;10;280;156;158
350;20200607;11;260;170;335
350;20200607;12;270;170;220
350;20200607;13;260;173;219
350;20200607;14;260;176;143
350;20200607;15;270;175;168
350;20200607;16;280;154;68
350;20200607;17;290;139;37
350;20200607;18;270;137;50
350;20200607;19;270;130;15
350;20200607;20;270;123;4
350;20200607;21;250;121;0
350;20200607;22;240;117;0
350;20200607;23;240;113;0
350;20200607;24;250;113;0
350;20200608;1;240;114;0
350;20200608;2;210;111;0
350;20200608;3;220;113;0
350;20200608;4;210;114;2
350;20200608;5;230;120;16
350;20200608;6;240;125;28
350;20200608;7;260;138;92
350;20200608;8;270;149;106
350;20200608;9;320;163;125
350;20200608;10;270;160;124
350;20200608;11;270;152;74
350;20200608;12;270;150;70
350;20200608;13;270;170;120
350;20200608;14;340;172;90
350;20200608;15;360;167;67
350;20200608;16;330;168;69
350;20200608;17;350;164;100
350;20200608;18;320;157;106
350;20200608;19;320;142;32
350;20200608;20;310;133;7
350;20200608;21;340;135;0
350;20200608;22;350;130;0
350;20200608;23;350;127;0
350;20200608;24;360;120;0
350;20200609;1;360;119;0
350;20200609;2;20;115;0
350;20200609;3;10;113;0
350;20200609;4;20;113;2
350;20200609;5;360;116;11
350;20200609;6;20;116;31
350;20200609;7;20;124;77
350;20200609;8;30;130;122
350;20200609;9;20;141;127
350;20200609;10;10;150;224
350;20200609;11;20;155;212
350;20200609;12;360;159;136
350;20200609;13;360;161;153
350;20200609;14;20;167;170
350;20200609;15;20;171;132
350;20200609;16;360;163;83
350;20200609;17;10;162;56
350;20200609;18;10;159;25
350;20200609;19;350;154;16
350;20200609;20;350;143;4
350;20200609;21;350;129;0
350;20200609;22;350;120;0
350;20200609;23;360;120;0
350;20200609;24;10;109;0
350;20200610;1;290;80;0
350;20200610;2;300;85;0
350;20200610;3;290;90;0
350;20200610;4;300;89;1
350;20200610;5;300;101;10
350;20200610;6;20;118;52
350;20200610;7;30;128;92
350;20200610;8;10;143;95
350;20200610;9;10;159;137
350;20200610;10;60;168;162
350;20200610;11;40;172;158
350;20200610;12;60;167;98
350;20200610;13;80;158;64
350;20200610;14;70;157;40
350;20200610;15;350;160;53
350;20200610;16;20;163;58
350;20200610;17;350;167;40
350;20200610;18;340;166;25
350;20200610;19;10;166;24
350;20200610;20;20;158;5
350;20200610;21;30;151;0
350;20200610;22;50;149;0
350;20200610;23;50;150;0
350;20200610;24;60;150;0
350;20200611;1;50;146;0
350;20200611;2;30;137;0
350;20200611;3;30;131;0
350;20200611;4;30;126;3
350;20200611;5;30;139;23
350;20200611;6;40;156;70
350;20200611;7;50;159;87
350;20200611;8;50;166;78
350;20200611;9;40;168;85
350;20200611;10;40;174;83
350;20200611;11;20;168;78
350;20200611;12;20;165;75
350;20200611;13;30;168;107
350;20200611;14;80;181;123
350;20200611;15;90;190;166
350;20200611;16;90;190;79
350;20200611;17;90;190;102
350;20200611;18;70;191;43
350;20200611;19;90;187;40
350;20200611;20;80;168;8
350;20200611;21;30;151;0
350;20200611;22;30;139;0
350;20200611;23;30;143;0
350;20200611;24;30;157;0
350;20200612;1;60;158;0
350;20200612;2;80;158;0
350;20200612;3;70;160;0
350;20200612;4;70;158;4
350;20200612;5;70;164;30
350;20200612;6;90;178;78
350;20200612;7;90;194;134
350;20200612;8;90;209;186
350;20200612;9;90;222;239
350;20200612;10;110;241;270
350;20200612;11;120;248;298
350;20200612;12;110;257;277
350;20200612;13;110;258;280
350;20200612;14;210;217;91
350;20200612;15;260;207;58
350;20200612;16;280;201;43
350;20200612;17;280;205;65
350;20200612;18;330;202;38
350;20200612;19;290;198;34
350;20200612;20;190;196;8
350;20200612;21;990;160;0
350;20200612;22;360;157;0
350;20200612;23;40;155;0
350;20200612;24;140;156;0
350;20200613;1;80;155;0
350;20200613;2;120;155;0
350;20200613;3;120;153;0
350;20200613;4;100;152;2
350;20200613;5;130;154;16
350;20200613;6;120;165;60
350;20200613;7;150;180;134
350;20200613;8;160;193;187
350;20200613;9;150;206;223
350;20200613;10;160;215;261
350;20200613;11;130;226;291
350;20200613;12;160;236;291
350;20200613;13;180;250;308
350;20200613;14;120;253;281
350;20200613;15;70;251;242
350;20200613;16;110;263;206
350;20200613;17;130;258;114
350;20200613;18;200;260;101
350;20200613;19;310;253;47
350;20200613;20;330;229;7
350;20200613;21;10;219;0
350;20200613;22;40;202;0
350;20200613;23;20;198;0
350;20200613;24;100;192;0
350;20200614;1;180;192;0
350;20200614;2;260;188;0
350;20200614;3;310;180;0
350;20200614;4;240;181;2
350;20200614;5;250;185;13
350;20200614;6;250;198;73
350;20200614;7;260;202;74
350;20200614;8;280;203;98
350;20200614;9;290;205;89
350;20200614;10;290;210;73
350;20200614;11;300;221;146
350;20200614;12;290;219;154
350;20200614;13;290;214;67
350;20200614;14;300;212;100
350;20200614;15;320;205;46
350;20200614;16;300;202;49
350;20200614;17;310;199;50
350;20200614;18;330;202;70
350;20200614;19;340;188;28
350;20200614;20;320;178;4
350;20200614;21;270;171;0
350;20200614;22;210;160;0
350;20200614;23;230;161;0
350;20200614;24;230;161;0
350;20200615;1;230;160;0
350;20200615;2;230;159;0
350;20200615;3;220;160;0
350;20200615;4;220;159;1
350;20200615;5;210;161;7
350;20200615;6;210;165;19
350;20200615;7;210;172;31
350;20200615;8;240;193;96
350;20200615;9;240;225;240
350;20200615;10;230;234;256
350;20200615;11;220;239;274
350;20200615;12;300;236;114
350;20200615;13;20;238;171
350;20200615;14;340;239;137
350;20200615;15;30;243;205
350;20200615;16;40;236;100
350;20200615;17;40;231;33
350;20200615;18;10;223;30
350;20200615;19;270;210;14
350;20200615;20;340;205;1
350;20200615;21;20;196;0
350;20200615;22;20;188;0
350;20200615;23;50;172;0
350;20200615;24;50;173;0
350;20200616;1;40;169;0
350;20200616;2;240;163;0
350;20200616;3;230;162;0
350;20200616;4;0;158;1
350;20200616;5;0;163;13
350;20200616;6;0;177;35
350;20200616;7;140;188;63
350;20200616;8;220;201;137
